TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,BonusPoints,PaymentType
1676,5/4/2025,1041,2006,403,2.0,475.2,200,MASTERCARD
1677,5/4/2025,1107,2081,403,0.0,3731.1,390,AMEX
1678,5/4/2025,1074,2037,401,1.0,0,310,Discover
1679,5/4/2025,1196,2080,402,0.0,832.26,0,AMEX
1680,5/4/2025,1153,2096,402,2.0,1075.49,100,Discover
1681,5/4/2025,1080,2087,403,2.0,127.46,110,AMEX
1682,5/4/2025,1175,2089,403,0.0,2067.6,450,Discover
1683,5/4/2025,1136,2074,403,1.0,593.55,420,MASTERCARD
1684,5/4/2025,1003,2017,403,2.0,1112.88,320,AMEX
1685,5/4/2025,1199,2062,404,2.0,990.98,470,MASTERCARD
1686,5/4/2025,1041,2013,402,1.0,1683.65,380,MASTERCARD
1687,5/4/2025,1128,2028,402,0.0,0,120,Discover
1688,5/4/2025,1106,2058,401,0.0,1333.5,650,MASTERCARD
1689,5/4/2025,1033,2002,404,2.0,1385.6,130,VISA
1690,5/4/2025,1079,2088,403,1.0,2553.66,0,AMEX
1691,5/4/2025,1113,2076,403,1.0,0,410,MASTERCARD
1692,5/4/2025,1181,2038,401,0.0,2779.53,450,Discover
1693,5/4/2025,1056,2016,402,1.0,872.15,435,MASTERCARD
1694,5/4/2025,1078,2016,402,1.0,872.15,165,MASTERCARD
1695,5/4/2025,1020,2054,401,0.0,1801.02,275,MASTERCARD
1696,5/4/2025,1004,2099,404,3.0,0,200,Discover
1697,5/4/2025,1010,2025,401,0.0,559.24,390,AMEX
1698,5/4/2025,1168,2065,401,3.0,1411.02,310,MASTERCARD
1699,5/4/2025,1030,2032,401,0.0,945.6,0,Discover
1700,5/4/2025,1077,2085,401,0.0,0,120,AMEX
1701,5/4/2025,1005,2015,402,1.0,0,650,MASTERCARD
1702,5/4/2025,1047,2085,403,0.0,242.15,130,AMEX
1703,5/4/2025,1023,2018,403,2.0,0,0,AMEX
1704,5/4/2025,1090,2020,402,0.0,751.66,410,AMEX
1705,5/4/2025,1025,2074,401,1.0,593.55,450,MASTERCARD
1706,5/4/2025,1183,2024,403,1.0,335.53,435,AMEX
1707,5/4/2025,1193,2068,401,0.0,820.24,165,MASTERCARD
1708,5/4/2025,1054,2064,404,2.0,235.23,275,MASTERCARD
1709,5/4/2025,1178,2075,402,3.0,5464.48,200,MASTERCARD
1710,5/4/2025,1172,2013,402,2.0,2244.86,390,MASTERCARD
1711,5/4/2025,1097,2054,402,1.0,810.46,310,MASTERCARD
1712,5/4/2025,1104,2014,403,0.0,246.3,0,MASTERCARD
1713,5/4/2025,1119,2014,402,3.0,1231.5,100,MASTERCARD
1714,5/4/2025,1195,2046,403,0.0,100.29,110,VISA
1715,5/4/2025,1021,2041,404,0.0,0,450,Discover
1716,5/4/2025,1098,2036,404,2.0,0,420,Discover
1717,5/4/2025,1175,2056,402,3.0,2098.88,320,MASTERCARD
1718,5/4/2025,1074,2054,402,0.0,2701.53,470,MASTERCARD
1719,5/4/2025,1121,2086,403,1.0,3218.76,380,AMEX
1720,5/4/2025,1003,2086,404,0.0,1788.2,120,AMEX
1721,5/4/2025,1101,2056,401,0.0,524.72,650,MASTERCARD
1722,5/4/2025,1036,2050,404,0.0,747.12,130,VISA
1723,5/4/2025,1189,2021,401,2.0,1336.66,0,AMEX
1724,5/4/2025,1050,2043,402,3.0,873.45,410,Discover
1725,5/4/2025,1031,2029,404,3.0,40.53,450,Discover
1726,5/4/2025,1071,2097,403,3.0,2526.3,1000,Discover
1727,5/4/2025,1091,2060,404,3.0,1225.14,450,MASTERCARD
1728,5/4/2025,1130,2035,402,3.0,899.99,0,Discover
1729,5/4/2025,1027,2015,403,3.0,0,120,MASTERCARD
1730,5/4/2025,1127,2029,402,0.0,40.53,130,Discover
1731,5/4/2025,1025,2094,401,0.0,1973.4,500,Discover
1732,5/4/2025,1127,2086,401,1.0,4828.14,630,AMEX
1733,5/4/2025,1097,2077,403,1.0,2022.59,520,MASTERCARD
1734,5/4/2025,1077,2079,401,0.0,1901.08,130,MASTERCARD
1735,5/4/2025,1169,2096,404,3.0,672.18,450,Discover
1736,5/4/2025,1051,2037,404,3.0,1800.7,425,Discover
1737,5/4/2025,1129,2033,403,0.0,1672.5,710,Discover
1738,5/4/2025,1195,2004,404,0.0,2781.75,620,MASTERCARD
1739,5/4/2025,1098,2057,403,3.0,1310.94,555,MASTERCARD
1740,5/4/2025,1113,2058,401,0.0,2000.25,425,MASTERCARD
1741,5/4/2025,1045,2071,403,1.0,0,900,MASTERCARD
1742,5/4/2025,1125,2055,402,2.0,86.3,360,MASTERCARD
1743,5/4/2025,1183,2049,404,0.0,1879.68,410,VISA
1744,5/4/2025,1145,2086,404,3.0,2682.3,260,AMEX
1745,5/4/2025,1121,2071,402,0.0,1845.48,350,MASTERCARD
1746,5/4/2025,1100,2033,404,3.0,2508.75,510,Discover
1747,5/4/2025,1157,2086,403,2.0,1430.56,700,AMEX
1748,5/4/2025,1082,2007,401,0.0,1750.17,450,MASTERCARD
1749,5/4/2025,1032,2046,403,0.0,167.15,550,VISA
1750,5/4/2025,1195,2080,403,3.0,3329.04,320,AMEX
1751,5/4/2025,1024,2054,403,2.0,0,120,MASTERCARD
1752,5/4/2025,1105,2044,401,1.0,373.64,100,VISA
1753,5/4/2025,1063,2030,403,0.0,509.91,600,Discover
1754,5/4/2025,1176,2008,403,0.0,133.18,250,MASTERCARD
1755,5/4/2025,1086,2021,401,2.0,2004.98,820,AMEX
1756,5/4/2025,1009,2058,404,3.0,2000.25,160,MASTERCARD
1757,5/4/2025,1068,2002,404,0.0,0,340,VISA
1758,5/4/2025,1081,2048,404,2.0,572.21,360,VISA
1759,5/4/2025,1146,2012,404,0.0,623.19,450,MASTERCARD
1760,5/4/2025,1176,2086,402,2.0,1430.56,650,AMEX
1761,5/4/2025,1127,2064,403,1.0,529.27,750,MASTERCARD
1762,5/4/2025,1157,2038,403,3.0,4632.55,200,Discover
1763,5/4/2025,1051,2063,401,1.0,0,350,MASTERCARD
1764,5/4/2025,1073,2033,401,2.0,1338,150,Discover
1765,5/4/2025,1146,2051,402,0.0,0,840,VISA
1766,5/4/2025,1183,2074,401,2.0,0,410,MASTERCARD
1767,5/4/2025,1069,2008,404,3.0,66.59,350,MASTERCARD
1768,5/4/2025,1053,2044,401,2.0,332.13,0,VISA
1769,5/4/2025,1129,2038,404,2.0,0,450,Discover
1770,5/4/2025,1051,2053,404,2.0,488.12,260,VISA
1771,5/4/2025,1159,2065,404,1.0,1693.22,300,MASTERCARD
1772,5/4/2025,1004,2080,402,3.0,3329.04,800,AMEX
1773,5/4/2025,1054,2084,404,2.0,901.92,125,AMEX
1774,5/4/2025,1163,2068,404,0.0,1640.48,510,MASTERCARD
1775,5/4/2025,1133,2025,403,3.0,838.86,320,AMEX
1776,5/4/2025,1037,2030,402,2.0,271.95,220,Discover
1777,5/4/2025,1111,2052,403,0.0,731.26,620,VISA
1778,5/4/2025,1162,2026,404,2.0,169.25,0,AMEX
1779,5/4/2025,1073,2082,402,2.0,213.28,310,AMEX
1780,5/4/2025,1175,2076,402,3.0,806.07,180,MASTERCARD
1781,5/4/2025,1061,2014,402,1.0,665.01,340,MASTERCARD
1782,5/4/2025,1007,2031,403,3.0,1695.9,360,Discover
1783,5/4/2025,1124,2071,404,3.0,1845.48,450,MASTERCARD
1784,5/4/2025,1165,2004,402,1.0,1669.05,650,MASTERCARD
1785,5/4/2025,1069,2017,401,2.0,0,750,AMEX
1786,5/4/2025,1071,2084,402,0.0,281.85,120,AMEX
1787,5/4/2025,1184,2062,401,0.0,2477.44,1000,MASTERCARD
1788,5/4/2025,1021,2040,403,0.0,69.08,450,Discover
1789,5/4/2025,1104,2046,401,3.0,167.15,0,VISA
1790,5/4/2025,1185,2017,402,0.0,1854.8,120,AMEX
1791,5/4/2025,1146,2094,401,2.0,789.36,130,Discover
1792,5/4/2025,1127,2011,402,0.0,409.74,500,MASTERCARD
1793,5/4/2025,1197,2040,403,3.0,138.16,630,Discover
1794,5/4/2025,1191,2095,402,3.0,1963.16,520,Discover
1795,5/4/2025,1055,2018,401,1.0,488.03,130,AMEX
1796,5/4/2025,1054,2035,404,3.0,899.99,450,Discover
1797,5/4/2025,1065,2075,401,3.0,3903.2,425,MASTERCARD
1798,5/4/2025,1136,2047,401,2.0,267.98,710,VISA
1799,5/4/2025,1139,2054,404,1.0,3241.84,620,MASTERCARD
1800,5/4/2025,1071,2018,403,3.0,0,555,AMEX
1801,5/4/2025,1183,2047,403,0.0,1004.94,425,VISA
1802,5/4/2025,1165,2077,401,0.0,1685.49,900,MASTERCARD
1803,5/4/2025,1176,2085,402,2.0,581.16,360,AMEX
1804,5/4/2025,1141,2049,403,2.0,1503.74,410,VISA
1805,5/4/2025,1175,2015,402,3.0,674.97,260,MASTERCARD
1806,5/4/2025,1099,2001,404,2.0,0,350,VISA
1807,5/4/2025,1077,2011,402,2.0,655.58,510,MASTERCARD
1808,5/4/2025,1053,2020,404,2.0,601.33,700,AMEX
1809,5/4/2025,1196,2082,404,0.0,533.2,450,AMEX
1810,5/4/2025,1070,2010,404,3.0,311.36,550,MASTERCARD
1811,5/4/2025,1188,2052,403,3.0,2925.04,320,VISA
1812,5/4/2025,1025,2020,403,0.0,375.83,120,AMEX
1813,5/4/2025,1090,2053,403,3.0,1830.45,100,VISA
1814,5/4/2025,1177,2003,401,1.0,346.66,600,VISA
1815,5/4/2025,1161,2056,402,0.0,1049.44,250,MASTERCARD
1816,5/4/2025,1102,2025,403,2.0,0,820,AMEX
1817,5/4/2025,1147,2010,401,1.0,70.06,160,MASTERCARD
1818,5/4/2025,1063,2066,402,3.0,516.06,340,MASTERCARD
1819,5/4/2025,1081,2057,404,1.0,786.56,360,MASTERCARD
1820,5/4/2025,1066,2022,403,2.0,536.94,450,AMEX
1821,5/4/2025,1050,2010,404,2.0,62.27,650,MASTERCARD
1822,5/4/2025,1046,2050,404,1.0,336.2,750,VISA
1823,5/4/2025,1005,2002,402,0.0,3464,200,VISA
1824,5/4/2025,1118,2025,403,1.0,0,350,AMEX
1825,5/4/2025,1012,2051,404,2.0,93.86,150,VISA
1826,5/4/2025,1038,2011,403,1.0,1475.06,840,MASTERCARD
1827,5/4/2025,1145,2015,401,3.0,2024.91,410,MASTERCARD
1828,5/4/2025,1197,2058,404,0.0,666.75,350,MASTERCARD
1829,5/4/2025,1057,2091,402,1.0,815.21,0,Discover
1830,5/4/2025,1005,2034,403,3.0,544.68,450,Discover
1831,5/4/2025,1097,2016,404,1.0,290.72,260,MASTERCARD
1832,5/4/2025,1153,2027,403,1.0,698.25,300,AMEX
1833,5/4/2025,1107,2023,404,1.0,2536.76,800,AMEX
1834,5/4/2025,1007,2037,403,1.0,648.25,125,Discover
1835,5/4/2025,1158,2057,402,2.0,699.17,510,MASTERCARD
1836,5/4/2025,1149,2087,404,0.0,637.28,320,AMEX
1837,5/4/2025,1002,2060,402,2.0,326.7,220,MASTERCARD
1838,5/4/2025,1177,2050,402,3.0,186.78,620,VISA
1839,5/4/2025,1181,2054,403,0.0,1801.02,0,MASTERCARD
1840,5/4/2025,1024,2071,401,0.0,615.16,310,MASTERCARD
1841,5/4/2025,1085,2030,404,2.0,407.93,180,Discover
1842,5/4/2025,1155,2085,401,0.0,726.45,340,AMEX
1843,5/4/2025,1064,2064,404,2.0,940.93,360,MASTERCARD
1844,5/4/2025,1101,2085,403,1.0,217.94,450,AMEX
1845,5/4/2025,1143,2005,402,2.0,343.02,650,MASTERCARD
1846,5/4/2025,1043,2064,404,2.0,235.23,750,MASTERCARD
1847,5/4/2025,1119,2016,401,2.0,258.42,120,MASTERCARD
1848,5/4/2025,1181,2067,404,1.0,523.71,1000,MASTERCARD
1849,5/4/2025,1066,2014,403,0.0,0,450,MASTERCARD
1850,5/4/2025,1032,2063,403,2.0,441.97,0,MASTERCARD
1851,5/4/2025,1110,2036,403,2.0,348.77,120,Discover
1852,5/4/2025,1132,2040,404,1.0,124.34,130,Discover
1853,5/4/2025,1080,2094,404,1.0,0,500,Discover
1854,5/4/2025,1142,2084,404,0.0,0,630,AMEX
1855,5/4/2025,1048,2019,401,1.0,840.54,520,AMEX
1856,5/4/2025,1046,2004,404,2.0,741.8,130,MASTERCARD
1857,5/4/2025,1041,2090,404,3.0,358.2,450,Discover
1858,5/4/2025,1029,2063,401,3.0,1657.38,425,MASTERCARD
1859,5/4/2025,1091,2090,404,3.0,214.92,710,Discover
1860,5/4/2025,1126,2014,402,0.0,492.6,620,MASTERCARD
1861,5/4/2025,1089,2011,402,2.0,1638.96,555,MASTERCARD
1862,5/4/2025,1046,2021,403,1.0,2255.61,425,AMEX
1863,5/4/2025,1149,2000,402,3.0,4846.55,900,VISA
1864,5/4/2025,1019,2031,404,0.0,1695.9,360,Discover
1865,5/4/2025,1084,2003,403,0.0,0,410,VISA
1866,5/4/2025,1100,2047,401,2.0,803.95,260,VISA
1867,5/4/2025,1039,2003,401,3.0,1155.54,350,VISA
1868,5/4/2025,1181,2084,404,3.0,1127.4,510,AMEX
1869,5/4/2025,1160,2034,401,2.0,326.81,700,Discover
1870,5/4/2025,1011,2083,404,2.0,614.53,450,AMEX
1871,5/4/2025,1187,2093,402,1.0,680.35,550,Discover
1872,5/4/2025,1012,2082,403,2.0,853.12,320,AMEX
1873,5/4/2025,1014,2095,401,3.0,0,120,Discover
1874,5/4/2025,1023,2051,403,1.0,211.18,100,VISA
1875,5/4/2025,1061,2098,404,0.0,2723.58,600,Discover
1876,5/4/2025,1005,2026,402,3.0,211.56,250,AMEX
1877,5/4/2025,1199,2051,403,1.0,0,820,VISA
1878,5/4/2025,1030,2038,404,3.0,3706.04,160,Discover
1879,5/4/2025,1188,2039,402,2.0,1562.3,340,Discover
1880,5/4/2025,1170,2012,403,1.0,560.87,360,MASTERCARD
1881,5/4/2025,1125,2057,404,3.0,1310.94,450,MASTERCARD
1882,5/4/2025,1068,2072,404,0.0,420.3,650,MASTERCARD
1883,5/4/2025,1193,2054,403,1.0,0,750,MASTERCARD
1884,5/4/2025,1111,2080,404,0.0,1664.52,200,AMEX
1885,5/4/2025,1010,2065,403,3.0,0,350,MASTERCARD
1886,5/4/2025,1173,2028,402,3.0,2551.76,150,Discover
1887,5/4/2025,1134,2080,401,2.0,1331.62,840,AMEX
1888,5/4/2025,1119,2055,401,3.0,269.7,410,MASTERCARD
1889,5/4/2025,1076,2019,402,2.0,747.14,350,AMEX
1890,5/4/2025,1063,2066,404,2.0,0,0,MASTERCARD
1891,5/4/2025,1145,2006,401,0.0,0,450,MASTERCARD
1892,5/4/2025,1131,2013,404,3.0,4676.8,260,MASTERCARD
1893,5/4/2025,1024,2059,403,2.0,0,300,MASTERCARD
1894,5/4/2025,1065,2074,401,0.0,3297.5,800,MASTERCARD
1895,5/4/2025,1029,2094,404,1.0,0,125,Discover
1896,5/4/2025,1046,2050,401,0.0,560.34,510,VISA
1897,5/4/2025,1106,2090,403,2.0,114.62,320,Discover
1898,5/4/2025,1150,2092,404,3.0,482.21,220,Discover
1899,5/4/2025,1159,2033,403,1.0,752.62,620,Discover
1900,5/4/2025,1054,2023,401,2.0,751.63,0,AMEX
1901,5/4/2025,1172,2013,404,0.0,1870.72,310,MASTERCARD
1902,5/4/2025,1001,2050,401,0.0,560.34,180,VISA
1903,5/4/2025,1043,2083,404,3.0,2304.48,340,AMEX
1904,5/4/2025,1177,2051,404,2.0,281.57,360,VISA
1905,5/4/2025,1158,2078,403,3.0,568.04,450,MASTERCARD
1906,5/4/2025,1077,2011,402,1.0,368.77,650,MASTERCARD
1907,5/4/2025,1003,2024,401,0.0,248.54,750,AMEX
1908,5/4/2025,1178,2024,401,1.0,223.69,120,AMEX
1909,5/4/2025,1123,2083,402,1.0,1382.69,1000,AMEX
1910,5/4/2025,1111,2080,402,0.0,3329.04,450,AMEX
1911,5/4/2025,1077,2098,404,1.0,817.07,0,Discover
1912,5/4/2025,1121,2054,401,0.0,0,120,MASTERCARD
1913,5/4/2025,1042,2019,404,3.0,933.93,130,AMEX
1914,5/4/2025,1120,2002,404,1.0,1558.8,500,VISA
1915,5/4/2025,1051,2037,404,0.0,0,630,Discover
1916,5/4/2025,1085,2001,401,3.0,412.35,520,VISA
1917,5/4/2025,1106,2063,403,0.0,0,130,MASTERCARD
1918,5/4/2025,1124,2051,404,3.0,351.96,450,VISA
1919,5/4/2025,1059,2091,401,0.0,1811.58,425,Discover
1920,5/4/2025,1108,2073,403,0.0,1498.29,710,MASTERCARD
1921,5/4/2025,1068,2082,404,3.0,0,620,AMEX
1922,5/4/2025,1029,2063,403,3.0,3314.76,555,MASTERCARD
1923,5/4/2025,1178,2055,401,1.0,242.73,425,MASTERCARD
1924,5/4/2025,1073,2092,402,3.0,482.21,900,Discover
1925,5/4/2025,1088,2056,402,1.0,1888.99,360,MASTERCARD
1926,5/4/2025,1150,2087,403,3.0,477.96,410,AMEX
1927,5/4/2025,1033,2037,404,3.0,1440.56,260,Discover
1928,5/4/2025,1172,2083,403,3.0,2304.48,350,AMEX
1929,5/4/2025,1041,2079,402,2.0,2281.3,510,MASTERCARD
1930,5/4/2025,1176,2095,401,3.0,1472.37,700,Discover
1931,5/4/2025,1033,2022,402,1.0,1208.12,450,AMEX
1932,5/4/2025,1155,2062,401,3.0,1858.08,550,MASTERCARD
1933,5/4/2025,1126,2038,402,1.0,1667.72,320,Discover
1934,5/4/2025,1142,2006,401,2.0,0,120,MASTERCARD
1935,5/4/2025,1066,2045,402,1.0,1123.7,100,VISA
1936,5/4/2025,1128,2004,401,2.0,2967.2,600,MASTERCARD
1937,5/4/2025,1110,2014,402,0.0,246.3,250,MASTERCARD
1938,5/4/2025,1143,2028,404,2.0,1531.06,820,Discover
1939,5/4/2025,1087,2045,401,2.0,0,160,VISA
1940,5/4/2025,1038,2088,401,0.0,1418.7,340,AMEX
1941,5/4/2025,1112,2058,401,0.0,0,360,MASTERCARD
1942,5/4/2025,1005,2078,401,0.0,426.03,450,MASTERCARD
1943,5/4/2025,1129,2013,402,0.0,1870.72,650,MASTERCARD
1944,5/4/2025,1052,2046,402,2.0,26.74,750,VISA
1945,5/4/2025,1181,2056,404,0.0,0,200,MASTERCARD
1946,5/4/2025,1039,2082,403,2.0,0,350,AMEX
1947,5/4/2025,1035,2015,402,3.0,3374.85,150,MASTERCARD
1948,5/4/2025,1106,2098,401,1.0,1634.15,840,Discover
1949,5/4/2025,1121,2043,403,1.0,1572.21,410,Discover
1950,5/4/2025,1021,2034,403,3.0,544.68,350,Discover
1951,5/4/2025,1092,2080,402,1.0,3745.17,0,AMEX
1952,5/4/2025,1192,2096,404,1.0,1814.89,450,Discover
1953,5/4/2025,1035,2054,404,3.0,0,260,MASTERCARD
1954,5/4/2025,1117,2066,403,0.0,0,300,MASTERCARD
1955,5/4/2025,1113,2018,401,0.0,1084.52,800,AMEX
1956,5/4/2025,1021,2043,403,3.0,2620.35,125,Discover
1957,5/4/2025,1197,2021,404,0.0,1670.82,510,AMEX
1958,5/4/2025,1100,2097,401,1.0,2273.67,320,Discover
1959,5/4/2025,1147,2007,403,3.0,0,220,MASTERCARD
1960,5/4/2025,1102,2087,403,2.0,0,620,AMEX
1961,5/4/2025,1088,2001,403,1.0,1113.34,0,VISA
1962,5/4/2025,1179,2051,404,1.0,211.18,310,VISA
1963,5/4/2025,1139,2079,404,2.0,2281.3,180,MASTERCARD
1964,5/4/2025,1005,2083,404,1.0,691.34,340,AMEX
1965,5/4/2025,1077,2010,401,2.0,186.82,360,MASTERCARD
1966,5/4/2025,1099,2092,402,2.0,1157.3,450,Discover
1967,5/4/2025,1054,2011,403,2.0,327.79,650,MASTERCARD
1968,5/4/2025,1193,2081,402,0.0,2238.66,750,AMEX
1969,5/4/2025,1007,2069,403,1.0,836.6,120,MASTERCARD
1970,5/4/2025,1198,2038,404,0.0,1853.02,820,Discover
1971,5/4/2025,1187,2007,403,2.0,466.71,160,MASTERCARD
1972,5/4/2025,1160,2064,403,0.0,1176.16,340,MASTERCARD
1973,5/4/2025,1012,2096,401,3.0,672.18,360,Discover
1974,5/4/2025,1076,2073,401,3.0,499.43,450,MASTERCARD
1975,5/4/2025,1086,2030,402,2.0,407.93,650,Discover
1976,5/4/2025,1076,2036,402,3.0,217.98,750,Discover
1977,5/4/2025,1133,2094,402,0.0,1973.4,200,Discover
1978,5/4/2025,1083,2066,402,2.0,1238.54,350,MASTERCARD
1979,5/4/2025,1116,2012,402,3.0,0,150,MASTERCARD
1980,5/4/2025,1105,2010,401,0.0,155.68,840,MASTERCARD
1981,5/4/2025,1108,2016,404,1.0,872.15,410,MASTERCARD
1982,5/4/2025,1114,2009,403,3.0,198.93,350,MASTERCARD
1983,5/4/2025,1150,2071,404,2.0,492.13,0,MASTERCARD
1984,5/4/2025,1149,2063,404,3.0,2762.3,450,MASTERCARD
1985,5/4/2025,1176,2062,404,1.0,557.42,260,MASTERCARD
1986,5/4/2025,1036,2064,402,3.0,294.04,300,MASTERCARD
1987,5/4/2025,1182,2058,402,0.0,0,800,MASTERCARD
1988,5/4/2025,1177,2027,404,3.0,1034.44,125,AMEX
1989,5/4/2025,1008,2095,402,2.0,0,510,Discover
1990,5/4/2025,1030,2077,404,0.0,1123.66,320,MASTERCARD
1991,5/4/2025,1030,2047,403,0.0,334.98,220,VISA
1992,5/4/2025,1133,2019,401,2.0,747.14,620,AMEX
1993,5/4/2025,1078,2047,403,2.0,535.97,0,VISA
1994,5/4/2025,1124,2003,402,1.0,1386.65,310,VISA
1995,5/4/2025,1005,2075,404,0.0,3122.56,180,MASTERCARD
1996,5/4/2025,1078,2036,402,1.0,588.55,340,Discover
1997,5/4/2025,1189,2062,401,0.0,2477.44,360,MASTERCARD
1998,5/4/2025,1140,2044,401,0.0,207.58,450,VISA
1999,5/4/2025,1106,2061,403,3.0,599.76,650,MASTERCARD
2000,5/4/2025,1086,2048,404,1.0,321.87,750,VISA
